,Unnamed: 0,Date,Rating,Review,Classification
7605,7606,2020-05-18 00:09:48,3,A previa botou que iriam colocar o filme o sexto sentido um filme top que remete a memória de muita gente e infelizmente não sei porquê tava na prévia mais nao tá o filme quando acessamos para assistir coloquem ele a disposição para assistirmos Brigado dinada kkkkkkkkk,Positiva
7634,7635,2020-05-17 23:26:48,3,"Amo o app, só que recentemente só dá erro... São poucos os dias que consigo assistir!",Negativa
7659,7660,2020-05-17 22:49:27,3,eu estou brava com esse aplicativo porque eu tô assistindo o filme wolf blood só que só tem uma temporada e o negócio é de cinco temporadas adicionar as outras caramba,Positiva
7731,7732,2020-05-17 20:46:53,3,"Netflix, coloque mais temporadas do Naruto Shippuuden, legendado mesmo, ja faz um tempão que só ta 5 temporadas, coloquem pelo menos a 6° e a 7° temporada, garanto que ira fazer sucesso",Positiva
7765,7766,2020-05-17 19:42:00,3,"Não entendi pq do nada eu não consigo ver filmes, até ontem estava normal.",Negativa
7784,7785,2020-05-17 19:18:18,3,"eu gosto mt do app, mas poderia ter mas variedades de filmes e séries, por exemplo eu estava vendo uma série chamada once upon a time, eu parei de vê lá, mas dps de um tempo decidi ver tudo de novo, mas tiraram as duas primeiras temporadas, fiquei mt triste, outra série q gostava mt era dance academcy, e tiraram essa série outras séries tbm como agente kc e tals, a Netflix tinha botado os 4 últimos filmes da saga de harry Potter, e dps eles tiram o quarto último filme, deveriam melhorar isso.",Positiva
7808,7809,2020-05-17 18:36:42,3,"Toda vez que entro no App da Netflix para assistir, fica dando erro. Aí tenho que ficar desinstalando e instalando novamente. Tente resolver isto aí.",Negativa
7821,7822,2020-05-17 18:17:07,3,Nós queremos Naruto Shippuden dublado #narutoshippudendubado,Positiva
7857,7858,2020-05-17 17:30:59,3,Mais ou menos os animes como pokemon nao tem outras temporadas o pokemon alola tinha a terceira mais sumiu se nao fosse isso daria 5 estrelas tambem a outras series alem de pokemon nao terminadas.,Positiva
7866,7867,2020-05-17 17:15:21,3,a 2 temporada de beyblade Busrt demora para lança,Positiva
7886,7887,2020-05-17 16:29:19,3,"Tentei reinstalar e não consegui pegar minha conta antiga ,tiver que colocar outros e-mails pra tentar entrar",Negativa
7888,7889,2020-05-17 16:25:07,3,Pq em alguns celulares a Netflix não está aparecendo pq ?,Negativa
7897,7898,2020-05-17 16:15:02,3,"Não estou conseguindo acessar minha conta no Android,más na TV funciona mas no Android não, poderia mim ajudar.?",Negativa
7898,7899,2020-05-17 16:13:44,3,"Por quais motivos vocês não disponibilizam um serviço melhor? Falo isto por causa das falhas existentes no sistema,algumas funções em determinado momento não funcionam,espero que corrijam isto brevemente.",Negativa
7900,7901,2020-05-17 16:11:01,3,antes era bom mas agr fica travando qnd eu to assistindo e as vezes do nada a tela fica preta e só o áudio sai,Negativa
7913,7914,2020-05-17 15:33:30,3,As vezes trava... e não é HD todos os filmes,Positiva
7920,7921,2020-05-17 15:13:22,3,"Eu gosto, mas infelizmente as séries e filme que mais gosto não tem com tradução em português .",Positiva
7923,7924,2020-05-17 15:09:14,3,Eu quero boku no hero,Positiva
7954,7955,2020-05-17 14:09:47,3,"Colocar opção de excluir alguns históricos de ""continuar assistindo"" (assim como é possível no YouTube), ter uma aba com todos os eps que você deu like (também é possível isso no Youtube)",Positiva
7975,7976,2020-05-17 13:10:01,3,Eu quero saber o valor,Negativa
7983,7984,2020-05-17 12:58:04,3,Falta filmes bons e tiraram investigação criminal,Positiva
7998,7999,2020-05-17 12:16:32,3,Infelizmente não funciona em alguns aparelhos eu tive que cancelar !,Negativa
8003,8004,2020-05-17 12:08:02,3,Ja foi melhor .-.,Positiva
8004,8005,2020-05-17 12:06:04,3,Os clássicos poderiam voltar,Positiva
8008,8009,2020-05-17 11:44:14,3,deveria ter mais filmes,Positiva
8012,8013,2020-05-17 11:19:04,3,"Gosto muito da Netflix, más está faltando muitos Doramas de verdade. podiam melhorar. colocar outras séries boas. nós agradecemos obrigado.",Positiva
8070,8071,2020-05-17 04:22:16,3,Porque retiraram a série bones?,Positiva
8091,8092,2020-05-17 03:07:58,3,"Vcs não conseguem disponibilizar, nada para quem não pode pagar nesta quarentena!?",Positiva
8094,8095,2020-05-17 03:03:26,3,"Lógico que o app é bom, mas sempre tem bug, direto não reproduz nada e diz que é problema na conexão, mas pago 15 mega de internet e nunca tive porblema com velocidade, e isso só ocorre em algumas séries...",Negativa
8104,8105,2020-05-17 02:50:47,3,O app esta bem chato pq o pin nao e seguro e ainda quando vamos abaixar as series fala que so pode ser abaixado uma vez e muitas vezes buga,Positiva
8105,8106,2020-05-17 02:45:51,3,Não gostei muito não tem a série q eu gosto de vê subenatural mais o aplicativo e muito bom,Positiva
8118,8119,2020-05-17 02:33:23,3,Não tem miraculos as aventuras de ladybyg,Positiva
8120,8121,2020-05-17 02:28:07,3,É muito legal É interessante,Positiva
8130,8131,2020-05-17 02:06:29,3,"É bom, mas comparado a dos outros países se torna um lixo. Tem séries que não tem todas as temporadas pq não tá dublado. Estamos pagando por algo que não é completo como em outros lugares... Como sempre, o Brasil não é muito avançado, até mesmo neste ponto.",Positiva
8173,8174,2020-05-17 01:03:56,3,Gosto muito deste aplicativo mas acho que eles deveriam ser mais delicados em questão ao público infantil achei um absurdo mostrarem lésbicas se beijando então quem tem ou quer baixar este app tomem cuidado com o que suas crianças estão assistindo isso é uma influência horrível em vez de mostrarem o que é certo fazem isso e esta série que mostrou essas cenas foi:She-ra e as princesas do poder na 5 temporada episódio 13 além de um casal de gays e ou de lésbicas,Negativa
8195,8196,2020-05-17 00:26:10,3,Eu necessito das outras temporadas de Black Butler,Positiva
8271,8272,2020-05-16 22:28:06,3,Eu amo esse App porém buga MT !,Positiva
8280,8281,2020-05-16 22:09:31,3,É obrigatório a gente atualizar,Positiva
8327,8328,2020-05-16 21:01:56,3,Porque tiraram a opção de remover a barra de assistidos? Era extremamente útil e eu odeio que fiquem coisas na barra que não estou vendo. Por favor voltem com ela,Positiva
8349,8350,2020-05-16 20:15:38,3,Podia ter filmes e séries novas e mais legais,Positiva
8377,8378,2020-05-16 19:22:04,3,Gostei Muito das séries só que a maioria das séries Não tem completa e eu que sou um fã de anime amo Naruto e não tem o Naruto Shippuden Dublado Completo e os preços são muitos caros,Positiva
8392,8393,2020-05-16 19:01:30,3,Eu gosto muito da Netflix mais eu queria mais temporadas de iCarly então eu do tres⭐ por favor arrume isso,Positiva
8398,8399,2020-05-16 18:55:38,3,tanto faz,Positiva
8399,8400,2020-05-16 18:52:33,3,Preço alto pra um catálogo que deixa a desejar,Positiva
8411,8412,2020-05-16 18:32:52,3,"Hj tá impossível de assistir 16/04/20 constantemente da erro, e a maioria dos títulos que eu vejo estão com problema 😭😭 socorro ooo",Negativa
8421,8422,2020-05-16 18:18:53,3,Bota a franquia toda de HP por favor 😪,Positiva
8444,8445,2020-05-16 17:47:48,3,Bom app mas poderiam não tirar a série do catálogo enquanto há assinantes assistindo.,Positiva
8498,8499,2020-05-16 16:34:12,3,Esse app é tudo de bom já tenho ele em toda parte da minha casa podem baixar a Netflix tem várias série só o ruim que eles ficam tirando umas temporadas de algumas séries,Positiva
8530,8531,2020-05-16 15:38:49,3,"A algum tempo eu estou esperando a 4° temporada de sete pecados capitais, e vocês não colocam. Quando colocarem eu venho aqui e coloco 5 estrelas",Positiva
8542,8543,2020-05-16 15:09:32,3,"Tem q sair mais anime e as continuação dele, por isso nem estou usando mais direito, fica de enfeite pra nada aqui no celular",Negativa
8543,8544,2020-05-16 15:08:47,3,Coloquem todas as temporadas de Lady bug aí volto ativar adessão.,Positiva
8548,8549,2020-05-16 15:06:38,3,Tinha dado cinco estrela na Netflix mas Fiquei totalmente arrependido porque a temporada THE WALKING DEAD estou assistindo a temporada 9 e a 10 em um aplicativo de terceiro porém estou gostando muito super leve e bom mais melhor e que nao paga 😁,Positiva
8555,8556,2020-05-16 14:53:19,3,Poxaa queria que o filme crepúscolo estivesse na netflix de novo 😖,Positiva
8567,8568,2020-05-16 14:31:16,3,coloca dublau planeta ta aí vou dar 5 estrelas e vou ficar assistindo mais e vai dar dinheiro 😎😎😎😎😉😉😉,Positiva
8608,8609,2020-05-16 12:50:07,3,Mto bom mas a 4 temporada de riverdale saiu pra ums usuários e outros n por isso dou 3 estrelas,Positiva
8609,8610,2020-05-16 12:48:38,3,Não tem versão em Português porquê?,Negativa
8613,8614,2020-05-16 12:27:58,3,"Imagem travando constantemente e áudio indo, resolvam isso por favor !",Negativa
8627,8628,2020-05-16 11:45:13,3,"A app é maravilhosa, mas me explique, porquê é que os portugueses de portugal nao podem ver filmes da disney na app Porque eu pesquiso o filme na internet e me manda diretamente para a netflix, mas quando eu clico para ver o filme diz que não existe o filme na minha região (portugal), minha gente que injustiça é esta?!",Negativa
8669,8670,2020-05-16 05:32:28,3,Meu app toda madrugada sai tá com problema no sistema chega atarde entra normal,Negativa
8698,8699,2020-05-16 04:18:47,3,"NETFLIX ESTOU DANDO 3 ESTRELAS POR QUE EU QUERIA QUE VC TROUXESSE MAS EPISÓDIO E MAS TEMPORADAS DE NANATSU NO TAIZAI ,POR FAVOR LEIA MEU TEXTO, QUERO MUITO ASSISTIR NOVOS EPISÓDIOS DE NANATSU NO TAIZAI MAS CONHECIDO COMO SETE PECADOS CAPITAS",Positiva
8702,8703,2020-05-16 04:10:06,3,Toda hora fica dando erro dai fica desvinculado o login,Negativa
8717,8718,2020-05-16 03:40:00,3,Queria fosse de graça😂✊💔💔💔,Positiva
8718,8719,2020-05-16 03:39:16,3,"O serviço caiu muito, no que diz respeito à disponibilidade de filmes!! Há uma clara preferência pela transmissão de séries e filmes originais, enquanto grandes clássicos são deixados de lado!! A rotatividade de filmes não originais é altíssima e a quantidade de filmes deixa muito a desejar. A Netflix, que um dia já foi suprema no mercado, parece ter se acomodado e começa a perder espaço para outros serviços de streaming, como o Amazon!!",Negativa
8782,8783,2020-05-16 01:53:18,3,"Depois dessa nova atualização, toda vez que vou colocar a senha fica dando errada, sendo que quando vou redefinir a senha e coloco a senha que deveria ser aí diz que a senha tem que ser diferente da anterior, então pq tá errada???? Toda vez eu mudo e é a mesma coisa.",Negativa
8785,8786,2020-05-16 01:34:30,3,Ponha a série de supernatural do Sam e do Dean,Positiva
8807,8808,2020-05-16 01:00:52,3,Mani nao tem todos os episiodios de alguams series tipo naruto shippuden te 5 tenporadas mais na verdade tem 12,Positiva
8828,8829,2020-05-16 00:45:53,3,Boa..,Positiva
8855,8856,2020-05-16 00:08:38,3,Bommm,Positiva
8872,8873,2020-05-15 23:44:02,3,Volta com o primeiro mês grátis pfvr😫😫😫😫😫,Negativa
8918,8919,2020-05-15 22:31:52,3,"Bom de mais, mas era pra ter series das novelas da globo",Positiva
8931,8932,2020-05-15 22:15:55,3,E a primeirax,Positiva
8947,8948,2020-05-15 21:54:24,3,E bom o app mas tem filmes e partes de series que não tem nele,Positiva
8958,8959,2020-05-15 21:31:19,3,"Pessoal, Meu filho, Vinicius, pede pela série de desenho "" SUPER-FILHOTES"" (Paw Patrol). Alguma estimativa?",Positiva
8966,8967,2020-05-15 21:21:51,3,"Está muito lento, precisa ser otimizado",Positiva
8969,8970,2020-05-15 21:08:58,3,Legal hein,Positiva
8973,8974,2020-05-15 21:02:15,3,"Nossa tá muito ruim, pagar 45 reais todo mês e não conseguir assistir nada, só trava, a tela pausa e o áudio continua, isso quando não fica tudo preto, muito ruim, sério precisa arrumar isso, ou eu vou cancelar. E tenho certeza que mais pessoas tambem vão acabar cancelando",Negativa
8974,8975,2020-05-15 21:01:09,3,Tô aqui poquinho de novo da,Positiva
8983,8984,2020-05-15 20:41:27,3,Como faz pra mudar o app de idioma ???,Negativa
8990,8991,2020-05-15 20:32:44,3,O incrivel mundo de gumball tem 7 temporadas e na Netflix só tem 3 temporadas,Positiva
8991,8992,2020-05-15 20:32:36,3,"meu, que ridículo, só agora descobri que a programação sai. eu tava vendo uma série sobre circo e saiu do ar... dai descobri que os q eu salvava na minha lista tinham sumido. que ridículo. vcs nem avisam! Nós eua avisa. Brasil q eh pobre e o povo eh burro, vcs enganam. eu estou me sentindo lesado. não vou recomendar mais não.",Negativa
8992,8993,2020-05-15 20:32:09,3,"Com a nova atualização as legendas agora estão com fundo preto. Não é opcional e é muito ruim pra quem já tava acostumado, além de que o fundo preto faz com que algumas pessoas sintam dor na vista.",Negativa
9006,9007,2020-05-15 20:11:48,3,"Acho que a Netflix acabou os filmes bons que tinha as série ,tá tudo um lixo esses filmes ,e os que a gente que mais recente não tem",Positiva
9027,9028,2020-05-15 19:42:21,3,"Eu acho que eles poderiam fazer a 4 temporada de Anne pois eu acho que teria que ter um final mais explicido ou ter mais uma temporada, eles cancelaram a série que raiva era uma das melhores séries da Netflix e merecia ter mais uma temporada, e eles poderiam colocar mais filmes de romances adolescentes.",Positiva
9058,9059,2020-05-15 18:37:07,3,Por favor coloquem os novos filmes da Marvel,Positiva
9068,9069,2020-05-15 18:15:24,3,"Poderiam entrar com the vampire diares ,legalices ,the originals de novo , o App trava as vezes , mas tirando isso o App é ótimo, mas eu hóstia que entrasse de novo essas séries pq faz muita falta",Positiva
9106,9107,2020-05-15 17:17:58,3,Gosto bastante da netflix tem muitas opções de séries o problema é que eles deveriam empenhar mais nos filmes tem poucas opções de filmes por exemplo vingadores ultimato não tem ainda é foi lançado ano passado vingadores guerra infinita tem quase 2 anos e não tem ainda na netflix poxa mais as séries não tenho o que falar só focam mais nos filmes poxa as pessoas gostam bastante de filmes também,Positiva
9126,9127,2020-05-15 16:45:40,3,Não tem muitos filmes que fizeram susseso tipo: Avatar A praia tipo assim.,Positiva
9137,9138,2020-05-15 16:23:33,3,E bem legal eu gosto E uma boa distração,Positiva
9141,9142,2020-05-15 16:19:39,3,Não estou conseguindo entrar... aparece que não dá para entrar no momento e também fica aparecendo -1023,Negativa
9142,9143,2020-05-15 16:19:06,3,"Quando e q vc vai manda a nova tenporada De ""EU NUNCA..."" em fio to esperando",Positiva
9175,9176,2020-05-15 15:18:49,3,O app é bom porém retiraram muitos filmes e series boas,Positiva
9189,9190,2020-05-15 15:02:44,3,Tá uma merd*. Não consigo assistir nada pq minha interface tá com os ícones todos pretos,Negativa
9191,9192,2020-05-15 14:58:47,3,Dona Netflix seu único erro é não colocar opção de escolher entre legendado e dublado e colocar todos os filmes de Hunter X Hunter menos o anime completo.,Positiva
9201,9202,2020-05-15 14:37:35,3,".Muito bom mas poderia melhorar no áudio .Para colocar em português . Filme . Séries . Animes . ( Japão e México ) tem umas séries muito boas e os animes . Nem todo mundo tem a paciência de ficar lendo a legenda, e sem falar que ela passa muito rápido (então era bom colocar o áudio em português) . Fico muito agradecido Obrigado",Positiva
9226,9227,2020-05-15 13:38:54,3,É bom mas a Netflix retira as séries boas e muitas das vezes as séries ficam sem sentido,Positiva
9248,9249,2020-05-15 13:00:15,3,Pouca opção de filme e séries boas,Positiva
9260,9261,2020-05-15 12:23:44,3,O único plobema e que algumas séries não da pra fazer Dawlouds e até agora não foi lancada a 9 temporada De walkin dead que já está na gogoplay,Positiva
9282,9283,2020-05-15 11:18:44,3,"É bom , mais tem muita coisa inapropriada !",Positiva
9302,9303,2020-05-15 07:14:31,3,Chateada meu app ta todo em inglês. E eu nao sei mudar.. ja instalei e desintalei to ficando chateada.. quero ler as sinopses e ta em inglês.... nem todo mundo fala ingles.. pelo amor de g-dragon...,Negativa
9309,9310,2020-05-15 06:15:35,3,Tem q trazer mais filmes e desenhos Netflix tá muito desatualizada mds,Positiva
9323,9324,2020-05-15 05:10:56,3,Por favor volta série Sons of anarchy pra mim ver,Positiva
9368,9369,2020-05-15 03:26:37,3,Cade a nona temporada de twd???,Positiva
9372,9373,2020-05-15 03:23:15,3,"Bem eu gostei só que me sentir enganada com o valor mensal eu queria um plano de menos de 45,90 que agora caiu no meu cartão eu quero o valor de no mínimo 23.00 achei um absurdo se não resolverem isso vou cancelar o pacote",Negativa
9388,9389,2020-05-15 02:59:46,3,Não gosto muito mas e legal,Positiva
9395,9396,2020-05-15 02:53:26,3,"O que está acontecendo? Depois que atualizei para o Android 10, na hora de reproduzir a tela fica toda preta. Já desinstalei e instalei, limpei dados e nada.",Negativa
9400,9401,2020-05-15 02:49:50,3,A experiência e boa,Positiva
9414,9415,2020-05-15 02:33:02,3,Nerflix porque vocês não bota vingadores ultimato,Positiva
9442,9443,2020-05-15 02:03:22,3,Estados un tem mais filmes,Positiva
9452,9453,2020-05-15 01:50:36,3,Dropa hentai também,Negativa
9455,9456,2020-05-15 01:45:20,3,Falta o fim de algumas series exemplo Naruto Shipuden,Positiva
9475,9476,2020-05-15 01:27:13,3,E bom mas não tem todos os filme e séries como mar negro não tem,Positiva
9537,9538,2020-05-15 00:13:56,3,Mais ou menos pode melhorar. Inclusive o preço.,Positiva
9553,9554,2020-05-14 23:51:05,3,Eu queria qui vcs colocasse mais filmes não tem a saga crepúsculo poxa seria interessante Netflix,Positiva
9579,9580,2020-05-14 23:29:16,3,"Deveria ter o botão pra escolher a qualidade do vídeo, pois os provedores de internet sempre configuram pra uma qualidade mais baixa.",Positiva
9584,9585,2020-05-14 23:24:07,3,"Eu acho que deveria ter mais SÉRIES de anime, como boku no hero, e animes high school. isso melhoraria muito o app.",Positiva
9595,9596,2020-05-14 23:10:47,3,"O app é bom .. mas eles tiram séries incríveis , e algumas não estão completas",Positiva
9625,9626,2020-05-14 22:34:43,3,Já instalei é ótimo,Positiva
9704,9705,2020-05-14 21:04:53,3,Não é difícil eu me deparar com um erro ao entrar no App daí me obrigando tendo que abrir até funcionar.,Negativa
9716,9717,2020-05-14 20:37:04,3,"Netflix pelo amor deus estamos em 2020 e tão colocando filme do ano de 1900 e pouco, vcs poderiam colocar algo mais novo um exemplo: desenhos animados da cartoon Network, filmes novos como homem aranha longe de casa, vingadores ultimato e series tipo game of thrones porq eu ja terminei práticamente de assisti tudo de seu app mais n vou pagar 21,90 reais pra vcs colocar serie e filmes antigos",Positiva
9735,9736,2020-05-14 20:14:02,3,Como fazemos outra conta não estou conseguindo.,Negativa
9755,9756,2020-05-14 19:35:01,3,O app é muito bom. Mais porque tem que pagar? Não é todo mundo que tem dinheiro para isso. Por favor tirem isso😔,Positiva
9772,9773,2020-05-14 18:54:05,3,Poderia ser melhor se tivesse o filme A saga Crepúsculo,Positiva
9823,9824,2020-05-14 17:47:18,3,"Gostaria de assistir o final sa série Modern Family que no netflix só tem até a 6 temporada, não sei porque.",Positiva
9831,9832,2020-05-14 17:40:56,3,É bom mas como Fasso prazer a tela flutuante?,Positiva
9889,9890,2020-05-14 16:06:20,3,Só dou 5 estrelas quando renovarem Anne with an E,Positiva
9892,9893,2020-05-14 15:58:01,3,Oi eu sou o André e o que eu acho do App o app e muito bom bom di mais é ISO que eu tenho que falar do app,Positiva
9895,9896,2020-05-14 15:50:58,3,Aínda não usei não sei 😂😂,Positiva
9951,9952,2020-05-14 14:18:19,3,"Esforce ao máximo para deixar tudo completo, principalmente as séries antigas.",Positiva
9955,9956,2020-05-14 14:08:58,3,Amo 🥰 assistir filmes e series com amigos e familiares e com esse app facilitou muito mais tem um porém muitas série q estava assistindo sumiram isso é muito decepcionante 😞 e vcs demoram demais para lançar a temporadas de série e filmes. 😠 E permitam q mais pessoas consiga usa o beta,Positiva
9965,9966,2020-05-14 13:44:22,3,No meu celular A20 está dando erro fica saindo toda com uma mensagem escrito que está dando erro !,Negativa
9972,9973,2020-05-14 13:31:38,3,Ele e porem eu queria series que foram retiradas como american horror story e o bom doctor,Positiva
9987,9988,2020-05-14 12:53:01,3,Falta uma atualização para tela cheia no galaxy a51,Negativa
9993,9994,2020-05-14 12:45:42,3,Jac jac di jac jac,Positiva
10023,10024,2020-05-14 11:34:40,3,Demoram muito para lançar os próximos episódios.,Positiva
10028,10029,2020-05-14 11:05:03,3,Eu quero que naruto shippud3n continue só isso pq não dá pra ficar sem naruto fazendo mitagem é nois netflix.,Positiva
10090,10091,2020-05-14 04:40:00,3,"É um aplicativo muito bom, porém é muito caro",Positiva
10115,10116,2020-05-14 03:46:46,3,"Deveria ter lançamento ,mas já com tradução. Mas e muito bom",Positiva
10116,10117,2020-05-14 03:46:39,3,"Bom , mais precisa ter mais variedade de filmes ...",Positiva
10127,10128,2020-05-14 03:34:25,3,plmds aumenta o volume de reprodução das mídias e extremamente baixo em comparação a outros aplicativos de reprodução,Negativa
10199,10200,2020-05-14 01:58:59,3,É bom só que não tem muitos filmes ou séries que eu gosto,Positiva
10210,10211,2020-05-14 01:45:35,3,"Estou tendo um problema, quando coloco alguma série pra assistir depois de alguns minutos dá um tipo de erro e sai da série",Negativa
10220,10221,2020-05-14 01:33:13,3,O aplicativo e bom ms deveria ter ms filmes e séries,Positiva
10221,10222,2020-05-14 01:32:40,3,"Aqui no Brasil falamos português,e tantos filmes e séries legendadas,e demora muito a colocar novos filmes",Positiva
10257,10258,2020-05-14 00:44:56,3,"Coloca logo a nona temporada de The walking dead, ja saiu até a décima temporada!😠",Positiva
10285,10286,2020-05-14 00:09:39,3,Amo a Netflix mas poderia ter mais animes como One Piece( meu anime favorito),Positiva
10305,10306,2020-05-13 23:48:22,3,"Filmes antigos, presisa voltar the Diário de vampiros 😍",Positiva
10326,10327,2020-05-13 23:18:06,3,"Ótimo App mas falta colocar mais continuação em certas séries, séries que são ótimas tem que haver uma continuação",Positiva
10329,10330,2020-05-13 23:16:37,3,todo dia uma atualização,Negativa
10335,10336,2020-05-13 23:04:10,3,"Muito bom, mas de uns dias para cá, só travando, as vezes até no meio de um filme trava aí e preciso sair e entrar novamente, está péssimo.",Negativa
10368,10369,2020-05-13 22:21:06,3,Estava mil maravilhas até q um dia parou de carregar os filmes e apareceu uma msg dizendo q estava usando o proxy mas perae assisto no cel não deveria aparecer isso apenas no PC então por isso dei as 3 estrelas!!!!,Negativa
10384,10385,2020-05-13 21:59:26,3,"Está quase diariamente a dar o erro 1023, tenho que estar sempre a desinstalar e a instalar novamente a aplicação",Negativa
10408,10409,2020-05-13 21:16:18,3,"Poxa o conteúdo é ótimo mas no celular tá tão difícil ver, meu deus só o áudio funciona, PORQUE NETFLIX, resolva isso por favor.",Negativa
10418,10419,2020-05-13 21:06:03,3,"por favor traz os 500 episódios de naruto shippuden dublado, pelamor de Deus.!😓",Positiva
10431,10432,2020-05-13 20:49:18,3,O netflix ses são muito cara de pau em colocam a foto do naruto la da 14 temporada sendo que so tem ate a 2 temporada e voces dividem em 5 temporadas pra que isso eu amo esse aplicativo ams por favor eu queria com amaior compreensão de que voces poderiam voltar a colocar novos episodios em naruto shipuden melhor app,Positiva
10458,10459,2020-05-13 20:18:46,3,Vocês estão tirando filmes e séries muito boas,Positiva
10493,10494,2020-05-13 19:18:52,3,"Então eu amo a Netflix, mas não gostei que eles tiraram sou Luna, faz de conta que acontece... E muito mais. E também tem que botar filmes mais novos atuais que passaram já nos cinemas tipo o melhor verão das nossas vidas, malévola 2, vai que cola 2 e muitos outros",Positiva
10501,10502,2020-05-13 19:09:05,3,Já foi melhor em relação a filmes e séries.,Positiva
10516,10517,2020-05-13 18:37:33,3,Travando muito.😬,Positiva
10547,10548,2020-05-13 17:50:12,3,"App muito bom, mas as opções para assistirmos já estão saturadas. Além disso, está imensamente caro e as séries somem da plataforma sem nenhum aviso.",Positiva
10550,10551,2020-05-13 17:45:14,3,Baixo nível de filmes.,Positiva
10567,10568,2020-05-13 17:27:53,3,"Acho que a Netflix por ser um dos Apps mais usados no mundo deveria mudar algumas coisas como a remoção de filmes e séries e também a questão do app mesmo pois apresenta alguns problemas como quando procuramos um filme pelo nome e ele não aparece, mas fora isso o aplicativo é show .",Positiva
10577,10578,2020-05-13 17:09:39,3,"Muito bom, mais tiraram a melhor série PRISON BREAK",Positiva
10592,10593,2020-05-13 16:39:22,3,Esperando por melhoras no app.,Positiva
10601,10602,2020-05-13 16:32:09,3,Muito boa mais precisar melhoras alguma coisa .,Positiva
10606,10607,2020-05-13 16:23:08,3,A Netflix perdeu a graça depois de um tempo eu queria que a Netflix desse mais importância pra os doramas,Positiva
10635,10636,2020-05-13 15:48:47,3,Netflix é um lixo nanatsu no taizai ja está 4 temporada e na netflix ta no ep:24 3temporada mas o resto é bom mas netflix por favor atualiza os episodios,Positiva
10650,10651,2020-05-13 15:37:12,3,O APLICATIVO É BOM MAIS O PREÇO DA MUITOOOOOOO ALTO,Positiva
10675,10676,2020-05-13 14:48:27,3,"Netflix adciona a série ""CHICAGO PD "" no catálogo por favor! Eu te implorooo",Positiva
10690,10691,2020-05-13 14:28:14,3,Ótimo aplicativo mais tem certas séries q ficam travando de mais,Positiva
10707,10708,2020-05-13 13:58:38,3,Não consigo completar minha assinatura de forma nenhuma! Coloquei tudo da forma correta e só da erro.,Negativa
10730,10731,2020-05-13 13:05:02,3,"Uma dica coloquem os trelles dos filmes e uma super dica: separem os filmes pelos atores/atrizes, os mais famosos, pois, mts procuram pelos atores e atrizes não somente por gêneros.",Positiva
10772,10773,2020-05-13 10:20:52,3,Mestou assistindo e alguns episódios estão em baixa velocidade. Como resolver?,Negativa
10786,10787,2020-05-13 07:52:01,3,"Tava tudo bem, agora tento baixar um filme pra assistir, fica em 99% e da erro e não baixa! Resolve logo isso aí que a gente tá pagando pra ter problema como esse não!.",Negativa
10809,10810,2020-05-13 05:07:17,3,"Pq não tem a saga do filme Senhor dos Anéis tô doida pra assistir na net flix não tem tô esperando eles colcar, por favor coloca esses filmes vai 🖐🙄",Positiva
10810,10811,2020-05-13 05:03:44,3,"Tenho a reclamar de 3 coisas, 1 Castelvanie não e um anime e sim cartoon netflix errou, 2 pq vcs tiraram o anime Tokyo Ghoul? E 3 tem muitos animes famosos pra caramba e vcs não compram? Tipo BOKU NO HERO, Ahingeki no Kyonjin Re zero Darling The Frenxx one piece etc de animes",Positiva
10811,10812,2020-05-13 05:03:28,3,"Gostei só que quando vou assistir um filme tipo 2010 ele remove sem explica nada ,tipo quero assistir rio e o filme q é de 2011 e não tem 😢",Positiva
10817,10818,2020-05-13 04:27:21,3,"Adorei Bastante o App, mais séria muito melhor se tivesse uma opção de Desistir de Assistir uma Série ou Filme, pois acontece algumas vezes de eu só querer assistir uma parte do filme e mesmo eu pulando ele para o final, fica no parte de Continuar assistindo. Ou porque as vezes eu começo a assistir uma série e não acabo gostando dela e não quero que ela fica marcado na opção de Continuar Assistindo.",Positiva
10818,10819,2020-05-13 04:25:46,3,Queria que voltasse uma série que faz tempo que quero assistir que tiraram gostaria que retornassem que é (vídeo game high shool),Positiva
10819,10820,2020-05-13 04:22:38,3,Muito caro,Positiva
10823,10824,2020-05-13 04:13:28,3,Por no,NaN
10825,10826,2020-05-13 04:12:22,3,Devia ter a opção de remover os filmes e séries que não quer mais continuar assistindo,Positiva
10838,10839,2020-05-13 03:44:33,3,"Aqui esperando a volta de sobrenatural, e tbm esperando vcs adicionarem smallville. Ai coloco 5 estrelas!!",Positiva
10840,10841,2020-05-13 03:42:58,3,Bom o app,Positiva
10849,10850,2020-05-13 03:31:19,3,Nao é tao bom,Positiva
10861,10862,2020-05-13 03:16:51,3,O app todo está em inglês . Não vi opção de trocar para o português.alguem sabe mim informar aí como faço,Negativa
10876,10877,2020-05-13 02:48:09,3,Dou 3estrela pq n tem os filmes q quero assistir,Positiva
10879,10880,2020-05-13 02:46:28,3,"e bom, mas eu acho que poderiam colocar mais filmes novos e demorar menos para lançar filmes aqui no Brasil!!!",Positiva
10900,10901,2020-05-13 01:55:33,3,"Esse App é ótimo, porém muitos filmes e séries que eu eu gosto não tem na Netflix...",Positiva
10915,10916,2020-05-13 01:45:06,3,"ESTÁ DANDO (ERRO 0013),Arrumem isso😠😠",Negativa
